Advertiser name,Category,Manufacturer,Product code,Product name,Product description,Product affiliate link,Product picture,Price without VAT,Price with VAT,"Price with discount, with VAT","Price with discount, without VAT",Currency,Free shipping,Gift included
revita.bg,Начало,Artesania Agricola,045536 (080170) AA,"Имунитет и алергии - Кверцетин + перила и витамин С, 60 капсули","Подпомага нормалното състояние на имунната, дихателната и храносмилателната система",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fimunitet-i-alergii-kvercetin-perila-i-vitamin-s-plantis-60-kapsuli,http://revita.bg/img/p/1/1/3/8/2/11382.jpg,26.86,26.86,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,049541 (033020) AA,"Масло от жълт кантарион, 50 ml",Натурален билков продукт за цялостна грижа за кожата Промоционалната цена се отнася за продукти със срок на годност до 31.07.2026 г. и до изчерпване на количествата.Ако желаете да поръчате продукт на редовна ...,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmaslo-ot-zhalt-kantarion-50-ml,http://revita.bg/img/p/1/1/3/8/3/11383.jpg,15.98,15.98,12.78,12.78,EUR,0,0
revita.bg,Начало,Artesania Agricola,040319 (031071) AA,"Почистваща течност за ръце и тяло с екстракт от розмарин, 250 ml","Натурална козметика, премахваща мръсотията по кожата",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fpochistvassha-technost-za-race-i-tyalo-s-ekstrakt-ot-rozmarin-250-ml,http://revita.bg/img/p/1/1/2/9/1/11291.jpg,10.65,10.65,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,060690 (057042) AA,"Формула за контрол на теглото - с циперус, цинк и витамини, 60 капсули",Допринася за поддържане на нормалното телесно тегло и метаболизъм,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fformula-za-kontrol-na-tegloto-s-ciperus-cink-i-vitamini-60-kapsuli,http://revita.bg/img/p/1/1/2/9/4/11294.jpg,28.9,28.9,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,034653 (089013) АА,"Кръвоносна система - Червени лозови листа (тинктура без алкохол), 50 ml капки",За укрепване на кръвоносните съдове,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkravonosna-sistema-cherveni-lozovi-lista-tinktura-bez-alkokhol-50-ml-kapki,http://revita.bg/img/p/1/1/2/1/7/11217.jpg,12.42,12.42,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,034639 (089011) АА,Стрес и добро настроение - Пасифлора (тинктура без алкохол) х 50 ml капки,За балансиране на нервната система,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fstres-i-dobro-nastroenie-pasiflora-tinktura-bez-alkokhol-plantis-kh-50-ml-kapki,http://revita.bg/img/p/1/1/1/2/5/11125.jpg,12.42,12.42,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,034646 (089012) АА,Имунитет - Прополис (тинктура без алкохол) х 50 ml капки,Натурален пчелен продукт за повишаване на имунитета,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fimunitet-propolis-tinktura-bez-alkokhol-kh-50-ml-kapki,http://revita.bg/img/p/1/1/1/2/6/11126.jpg,12.59,12.59,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,034677 (089015) АА,Кости и стави - Дяволски нокът (тинктура без алкохол) х 50 ml капки,"Укрепва костите, мускулите и ставите",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkosti-i-stavi-dyavolski-nokat-tinktura-bez-alkokhol-kh-50-ml-kapki,http://revita.bg/img/p/1/1/1/2/7/11127.jpg,12.42,12.42,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,040425 (092003) AA,"Коса, кожа и нокти - Витамин Е (d-алфа токоферол), 400 IU/ 268 mg х 50 капсули","Допринася за нормалното функциониране на сърдечно-съдовата система, косата, кожата и ноктите",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkosa-kozha-i-nokti-vitamin-e-d-alfa-tokoferol-400-iu-268-mg-kh-50-kapsuli,http://revita.bg/img/p/1/1/1/2/0/11120.jpg,15.99,15.99,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,038156 (080066) AA,"Формула за стави (с Босвелия, Куркума, МСМ, Л-Пролин и Магнезий), 60 капсули",За укрепване на опорно-двигателната система ,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fformula-za-stavi-s-bosveliya-kurkuma-msm-l-prolin-i-magnezij-60-kapsuli,http://revita.bg/img/p/1/1/1/2/1/11121.jpg,22.27,22.27,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,037715 (192030) AA,"Кости и стави - Силиций + Хондроитин и Глюкозамин, 500 ml",Допринася за нормалното състояние на ставите и опорно-двигателния апарат,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkosti-i-stavi-silicij-khondroitin-i-glyukozamin-plantis-500-ml,http://revita.bg/img/p/1/0/7/6/7/10767.jpg,21.64,21.64,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,039092 (085009) AA,"Коса, кожа и нокти - Силиций 1,596 mg х 20 ампули за пиене","Подпомага нормалното състояние на косата, кожата и ноктите",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkosa-kozha-i-nokti-silicij-plantis-1596-mg-kh-20-ampuli-za-piene,http://revita.bg/img/p/1/0/7/6/6/10766.jpg,14.66,14.66,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,042573 (118203) AA,"Кръвообращение и мозъчна функция - Гинко билоба, 300 mg х 60 капсули","Подобрява кръвообращението, паметта, концентрацията и мозъчната дейност",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkravoobrasshenie-i-mozachna-funkciya-ginko-biloba-plantis-300-mg-kh-60-kapsuli,http://revita.bg/img/p/1/0/7/6/5/10765.jpg,11.43,11.43,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,045093 (092030) AA,"Стрес и добро настроение - Триптофан + Витамини С и В6, 60 капсули",Допринася за нормалното функциониране на нервната система,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fstriptofan-vitamini-s-i-v6,http://revita.bg/img/p/1/0/7/6/4/10764.jpg,13.32,13.32,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,039030 (085003) AA,Имунитет - Цинк х 20 ампули за пиене,Допринася за нормалното функциониране на имунната система,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fimunitet-cink-plantis-032-mg-kh-20-ampuli-za-piene,http://revita.bg/img/p/1/0/5/9/3/10593.jpg,14.66,14.66,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,039023 (085002) AA,"Имунитет - Мед 0,858 mg х 20 ампули за пиене",Допринася за нормалното функциониране на имунната система,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fimunitet-med-plantis-0858-mg-kh-20-ampuli-za-piene,http://revita.bg/img/p/1/0/5/9/4/10594.jpg,14.66,14.66,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,038156 (080066) AA,"Формула за стави (с босвелия, куркума, МСМ, Л-Пролин и магнезий), 60 капсули","Допринася за нормалното състояние на ставите, мускулите и опорно-двигателния апарат",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fformula-za-stavi-plantis-s-bosveliya-kurkuma-msm-l-prolin-i-magnezij-60-kapsuli,http://revita.bg/img/p/1/0/5/9/5/10595.jpg,22.27,22.27,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,037050 (080010) AA,"Добро храносмилане - Папаин, 20 mg х 60 капсули",Допринася за нормалното функциониране на храносмилателната система,//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fdobro-khranosmilane-papain-plantis-20-mg-kh-60-kapsuli,http://revita.bg/img/p/1/0/5/9/7/10597.jpg,10.33,10.33,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,037913 (080068) АА,"Морски колаген + хиалуронова киселина, глюкозамин , витамини и магнезий, 600 g прах","Подпомага нормалното състояние на косата, кожата и ноктите, ставите и опорно-двигателния апарат ",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmorski-kolagen-khialuronova-kiselina-glyukozamin-vitamini-i-magnezij-plantis-600-g-prakh,http://revita.bg/img/p/1/0/5/9/6/10596.jpg,40.95,40.95,,,EUR,0,0
revita.bg,Начало,Artesania Agricola,035636 (031151) AA,"Хидратиращ лосион за тяло с маслиново масло и масло от Карите (ший), 500 ml","Подхранва и овлажнява кожата на тялотоПромоционалната цена се отнася за продукти със срок на годност до 31.07.2026 г. и до изчерпване на количествата.Ако желаете да поръчате продукт на редовна цена, моля да ни ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkhidratirassh-losion-za-tyalo-s-maslinovo-maslo-i-maslo-ot-karite-shij-500-ml,http://revita.bg/img/p/1/0/5/9/8/10598.jpg,32.05,32.05,25.64,25.64,EUR,0,0
